Áreas,Comarcas,Defensorias,Datas de Cadastro,Processos,Ações,Defensores
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-05 12:25:36.758756-03:00,0806830-56.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-05 12:33:35.132186-03:00,0806846-10.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-09 11:33:32.788293-03:00,0805289-85.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-17 11:01:14.084754-03:00,0806507-51.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-17 13:14:34.784802-03:00,0806281-46.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-19 12:12:17.244298-03:00,0806505-81.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-19 12:26:43.580711-03:00,0806498-89.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-20 12:44:55.318893-03:00,0806857-39.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-20 13:08:09.872805-03:00,0806831-41.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-06 09:59:36.356603-03:00,0807733-91.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-10 19:32:52.941545-03:00,0808227-53.2026.8.14.0006,OUTROS PROCEDIMENTOS DE JURISDIÇÃO VOLUNTÁRIA (1294),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-14 11:01:18.132344-03:00,0808391-18.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-14 11:49:30.953673-03:00,0808419-83.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-14 12:49:53.903178-03:00,0809489-38.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-15 12:09:20.760847-03:00,0808542-81.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-15 13:02:27.759794-03:00,0808702-09.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-16 10:13:06.388787-03:00,0808667-49.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-16 11:17:42.291800-03:00,0809490-23.2026.8.14.0006,CUMPRIMENTO PROVISÓRIO DE DECISÃO (10980),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-16 11:44:30.285995-03:00,0809491-08.2026.8.14.0006,CUMPRIMENTO PROVISÓRIO DE DECISÃO (10980),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-16 12:22:06.504112-03:00,0809798-59.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-27 10:50:17.959745-03:00,0809550-93.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-04-28 10:27:49.965056-03:00,0809692-97.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-05-27 09:40:55.251779-03:00,0812458-26.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-05-28 13:06:06.760741-03:00,0812550-04.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-05-29 10:07:11.528883-03:00,0813623-11.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-05-29 11:30:06.753298-03:00,0813865-67.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-02 10:33:48.966465-03:00,0813995-57.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-02 12:33:05.949275-03:00,0815334-51.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-09 11:28:34.857146-03:00,0813364-16.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-11 09:25:29.582554-03:00,0813579-89.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-11 11:35:40.245824-03:00,0813606-72.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-17 11:11:04.343795-03:00,0814127-17.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-24 10:36:03.840398-03:00,0814834-82.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-24 14:03:30.054385-03:00,0814768-05.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-25 09:40:49.730436-03:00,0814825-23.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-25 10:44:58.770341-03:00,0815211-53.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-06-25 12:46:13.311622-03:00,0816802-50.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-01 09:33:01.404039-03:00,0815361-34.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-07 10:33:45.331970-03:00,0815809-07.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-07 11:20:30.927699-03:00,0815817-81.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-07 13:05:17.129463-03:00,0817032-92.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-08 08:53:31.935452-03:00,0816908-12.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-09 10:00:17.044939-03:00,0816022-13.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-10 12:20:28.709130-03:00,0816167-69.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-10 12:59:21.155060-03:00,0817036-32.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-13 12:57:24.587371-03:00,0817666-88.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-14 10:59:09.449990-03:00,0817670-28.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-20 08:50:03.991962-03:00,0817029-40.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-21 12:52:33.080732-03:00,0816966-15.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-22 13:22:19.570869-03:00,0817673-80.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-23 10:42:18.511328-03:00,0817136-84.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-07-23 10:58:40.587754-03:00,0817143-76.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-03 11:39:56.729952-03:00,0817956-06.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-04 14:22:46.268983-03:00,0818340-66.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-06 15:15:49.989737-03:00,0818357-05.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-07 11:43:43.831332-03:00,0820188-88.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-11 10:03:10.606748-03:00,0820348-16.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-12 09:15:32.994450-03:00,0818836-95.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-12 10:28:07.044190-03:00,0818858-56.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-14 18:53:45.018383-03:00,0819149-56.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-17 09:09:30.600629-03:00,0819228-35.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-20 11:00:39.814273-03:00,0819654-47.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-20 15:41:20.912886-03:00,0820851-37.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-21 13:10:55.888593-03:00,0819955-91.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-26 08:56:43.680848-03:00,0820267-67.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-26 13:09:44.575078-03:00,0820857-44.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-26 21:09:37.932664-03:00,0820285-88.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-27 11:21:32.548943-03:00,0820356-90.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-27 13:57:28.462373-03:00,0821078-27.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-08-27 20:32:02.376963-03:00,0820426-10.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-09-01 11:36:47.576520-03:00,0820840-08.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-09-01 12:59:14.544952-03:00,0821082-64.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-09-04 12:29:13.108651-03:00,0821358-95.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-09-04 19:51:15.093628-03:00,0821356-28.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,5ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-09-04 22:21:57.970326-03:00,0821363-20.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),ROBERTA OLIVEIRA MOREIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-01-06 18:36:07.003367-03:00,0800281-30.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-01-15 09:48:22.864349-03:00,0801587-34.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-01-16 08:13:33.935866-03:00,0800978-51.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-01-16 12:49:49.583106-03:00,0800979-36.2026.8.14.0006,GUARDA DE INFÂNCIA E JUVENTUDE (1420),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-01-16 13:13:33.649450-03:00,0800935-17.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-01-19 12:50:41.475107-03:00,0801626-31.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-01-19 13:19:11.069842-03:00,0801072-96.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-01-29 10:32:35.106971-03:00,0802046-36.2026.8.14.0006,DIVÓRCIO CONSENSUAL (12372),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-02-04 09:20:23.066515-03:00,0804470-51.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-02-11 09:40:52.621353-03:00,0803292-67.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-02-13 09:59:09.128648-03:00,0804080-81.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-02-27 10:36:21.608681-03:00,0804494-79.2026.8.14.0006,EXECUÇÃO DE ALIMENTOS INFÂNCIA E JUVENTUDE (1432),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-02-27 13:10:08.845179-03:00,0804477-43.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-02-27 14:05:07.133937-03:00,0804488-72.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-02-28 10:58:56.324171-03:00,0809309-22.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-02-28 12:06:29.288116-03:00,0809310-07.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-02 09:38:56.502973-03:00,0805320-08.2026.8.14.0006,DIVÓRCIO LITIGIOSO (12541),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-06 09:15:40.345716-03:00,0805115-76.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-06 09:43:24.227673-03:00,0805116-61.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-12 12:45:19.894045-03:00,0805770-48.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-16 12:58:51.852047-03:00,0806188-83.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-16 13:23:17.466883-03:00,0806187-98.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-17 07:48:09.453857-03:00,0806162-85.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-23 10:54:19.848842-03:00,0806757-84.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-24 12:02:12.216909-03:00,0806960-46.2026.8.14.0006,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-24 12:35:03.861341-03:00,0806876-45.2026.8.14.0006,PROCEDIMENTO COMUM CÍVEL (7),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-28 08:41:45.241025-03:00,0807238-47.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-28 12:19:38.194569-03:00,0807239-32.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-28 12:33:22.786967-03:00,0807241-02.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),WALTER AUGUSTO BARRETO TEIXEIRA
CÍVEL,ANANINDEUA,6ª DEFENSORIA PUBLICA CIVEL DE ANANINDEUA,2026-03-28 13:15:52.365331-03:00,0807240-17.2026.8.14.0006,CUMPRIMENTO DE SENTENÇA (156),WALTER AUGUSTO BARRETO TEIXEIRA
